typ,ra,dec,mag,names
Star,136.86906764999998,-30.08295465,7.39,hd78467
Star,136.8737784,-76.97888578,8.41,hd79422
Star,136.88637674999998,-39.83212805,7.81,hd78564
Star,136.8884142,0.06317365,8.15,hd78317
Star,136.8901695,56.10139637,8.76,hd77889
Star,136.891665,-51.89997968,8.82,hd78688
Star,136.90630935000002,7.4850425,8.04,hd78301
Star,136.9073574,31.20062679,6.95,hd78139
Star,136.91055419999998,-47.56241887,8.36,hd78629
Star,136.913478,-50.49836155,8.82,hd78685
Star,136.91429535,28.00587823,7.99,hd78194
Star,136.9150722,-68.75483851,7.53,hd79041
Star,136.91647305,-59.18477551,7.36,hd78802
Star,136.921323,64.98498805,8.84,hd77725
Star,136.9271718,-44.63245555,6.78,hd78616
Star,136.9314393,21.00909041,8.74,hd78236
Star,136.93205235,-12.02074487,7.15,hd78424
Star,136.93417169999998,37.07436651,8.19,hd78138
Star,136.93541595000002,-10.49064309,7.85,hd78392
Star,136.9364889,-34.122489,8.02,hd78543
Star,136.93676805,10.66821521,5.23,hd78316/Kap Cnc
Star,136.9459341,-82.32486753,7.64,hd80258
Star,136.94995260000002,-9.85368471,7.83,hd78423
Star,136.95283215,-28.19786028,7.58,hd78500
Star,136.9611636,-32.03801293,7.91,hd78522
Star,136.96866390000002,-7.13886903,8.24,hd78391
Star,136.97177549999998,25.62631481,7.04,hd78251
Star,136.972242,83.17520639,8.33,hd76114
Star,136.97290470000002,-12.3231929,8.7,hd78453
Star,136.9737384,22.45641819,7.99,hd78252
Star,136.9753221,-55.32435119,7.82,hd78789
Star,136.97584575,-45.89516113,8.54,hd78684
Star,136.98598049999998,-50.48212473,7.72,hd78747
Star,136.99203210000002,-7.80503834,7.37,hd78422
Star,136.99335165,81.0412071,7.84,hd76702
Star,136.99907115000002,-43.43262406,2.23,hd78647/Lam Vel
Star,137.00029755,29.65422729,5.42,hd78235/Tau Cnc
Star,137.0064222,-2.4761144,7.09,hd78421
Star,137.00897865,-49.44978315,8.92,hd78746
Star,137.0116755,27.55914623,8.17,hd78277
Star,137.01190515000002,-25.85853691,4.62,hd78541/Kap Pyx
Star,137.01754785,32.54045613,6.47,hd78234
Star,137.022897,-58.12980755,6.94,hd78883
Star,137.02628804999998,47.42365004,7.09,hd78108
Star,137.02658025,-45.14387115,8.66,hd78708
Star,137.02667549999998,14.04251663,7.3,hd78348
Star,137.0301636,-37.35887142,7.32,hd78626
Star,137.0311719,-41.07445762,8.11,hd78645
Star,137.03187915,-17.86740341,8.05,hd78496
Star,137.03308364999998,-34.26267781,8.22,hd78593
Star,137.0335638,-60.74865238,8.41,hd78933
Star,137.03502450000002,14.71141939,7.35,hd78347
Star,137.03819520000002,53.25906758,8.91,hd78049
Star,137.04726315000002,-50.79825237,8.54,hd78788
Star,137.0525673,11.94840043,7.29,hd78376
Star,137.0551782,-57.5557383,7.99,hd78897
Star,137.06565915,-51.43629339,7.68,hd78801
Star,137.07079365,-41.42599935,7.12,hd78705
Star,137.07163064999997,-37.11486332,8.22,hd78644
Star,137.07653685000002,-48.13749556,8.47,hd78786
Star,137.08031835,-1.68351439,8.65,hd78464
Star,137.08467105,42.17976268,8.74,hd78211
Star,137.09805465,66.87333335,5.15,hd77800/Sig UMa
Star,137.09810565,30.31660097,8.81,hd78299
Star,137.10552554999998,-14.14290433,8.96,hd78539
Star,137.10650099999998,-15.14429977,7.29,hd78558
Star,137.10759675,53.30072761,8.61,hd78107
Star,137.11791390000002,41.14493632,8.44,hd78212
Star,137.1206244,36.31192214,7.57,hd78275
Star,137.12658585,-33.687575,8.87,hd78679
Star,137.14250025,16.70170387,7.58,hd78419
Star,137.14260615,55.08488936,8.33,hd78106
Star,137.1534375,-25.8394391,6.77,hd78643
Star,137.1536664,-30.54621094,8.63,hd78678
Star,137.15442375,-38.78407146,7.4,hd78741
Star,137.16703455,-54.37046696,7.44,hd78931
Star,137.16754064999998,-9.38421696,8.08,hd78557
Star,137.1718818,-23.88455663,8.97,hd78625
Star,137.17538639999998,35.36225197,8.27,hd78331
Star,137.1758001,-8.58951324,5.6,hd78556/Hya
Star,137.17997505,-58.32233832,8.19,hd78988
Star,137.1804222,-21.98336619,8.88,hd78624
Star,137.18150565000002,-26.76762631,6.15,hd78676
Star,137.18549625,-16.2771575,6.48,hd78614
Star,137.1937107,-54.57521997,8.69,hd78932
Star,137.1958191,-5.11626577,8.15,hd78538
Star,137.19758745000001,26.63001213,5.95,hd78418/Cnc
Star,137.2009749,-5.23556991,8.95,hd78555
Star,137.20562969999997,-0.77401179,8.08,hd78537
Star,137.2083222,-10.75724158,7.15,hd78612
Star,137.2133529,33.88249742,5.95,hd78366
Star,137.21768055,-32.45422241,8.15,hd78739
Star,137.21827349999998,51.60472728,4.46,hd78209/UMa
Star,137.22050654999998,-49.29000278,8.45,hd78895
Star,137.2226445,-53.59344032,6.81,hd78949
Star,137.2246374,3.95917431,8.31,hd78536
Star,137.22588224999998,50.78587073,8.14,hd78233
Star,137.2266297,17.23436827,8.44,hd78463
Star,137.22997815000002,-82.85470089,8.61,hd80578
Star,137.23508145000002,-35.31318474,8.43,hd78784
Star,137.2408023,49.29785038,7.56,hd78250
Star,137.2576203,-28.95700287,7.84,hd78752
Star,137.25787484999998,7.51322161,6.99,hd78535
Star,137.2589256,5.60749636,8.1,hd78554
Star,137.25972960000001,17.46973094,7.19,hd78479
Star,137.26384875,-27.03033426,8.92,hd78737
Star,137.2664988,-5.96133845,8.71,hd78611
Star,137.2677024,-18.32859911,5.73,hd78702
Star,137.2687602,-59.5572223,8.42,hd79054
Star,137.27114295,69.21077788,7.56,hd77833
Star,137.2745787,-16.75866356,7.97,hd78670
Star,137.28595845,-1.5878193,7.44,hd78610
Star,137.2861656,72.30486084,7.57,hd77724
Star,137.28631605,-11.57225716,8.43,hd78667
Star,137.29024275,-20.92726407,7.42,hd78734
Star,137.2927479,10.82209539,8.72,hd78534
Star,137.29792605,-12.35770752,5.76,hd78668
Star,137.30789055,-71.11346802,8.82,hd79370
Star,137.3090808,-8.18178977,7.84,hd78639
Star,137.31004109999998,15.24106153,8.23,hd78533
Star,137.32518134999998,-37.71646767,8.24,hd78880
Star,137.33686634999998,74.07713397,8.5,hd77635
Star,137.3397246,22.04544728,5.16,hd78515/Xi Cnc
Star,137.3423904,25.83529791,8.34,hd78514
Star,137.3659599,63.26713912,7.72,hd78088
Star,137.3725905,-1.11246701,8.18,hd78664
Star,137.3743554,-44.56667575,7.8,hd78959
Star,137.37567570000002,-0.39799228,8.62,hd78663
Star,137.3792541,13.35695262,8.45,hd78609
Star,137.37947505,2.94138052,7.57,hd78637
Star,137.3925108,-41.04606163,8.68,hd78926
Star,137.39339565,-29.81696135,6.67,hd78878
Star,137.3982492,-8.78763061,5.47,hd78732/Hya
Star,137.4001746,33.40488608,8.11,hd78490
Star,137.4004779,-8.62670847,8.46,hd78731
Star,137.4060696,-43.88869343,8.97,hd78958
Star,137.40924015,30.71290138,7.95,hd78513
Star,137.410659,-22.60272225,7.78,hd78806
Star,137.41947105000003,-9.93785432,7.47,hd78751
Star,137.41968825,-66.53689382,8.94,hd79279
Star,137.42088090000001,-13.85736525,7.44,hd78780
Star,137.4304161,-54.41424567,8.42,hd79092
Star,137.4374859,-49.42431351,6.48,hd79025
Star,137.4389406,-60.49901224,7.93,hd79173
Star,137.4408411,-25.80312548,7.04,hd78876
Star,137.44354425,11.56452847,6.48,hd78661
Star,137.44933395,15.44652531,8.36,hd78634
Star,137.45161815,32.12842392,8.7,hd78553
Star,137.4544344,40.15625379,8.12,hd78477
Star,137.45452935,-46.51945663,8.79,hd79022
Star,137.4567369,59.15394834,7.07,hd78249
Star,137.45699985,10.49061129,8.9,hd78662
Star,137.4660168,-19.74160884,8.44,hd78856
Star,137.4684576,49.83218344,7.61,hd78388
Star,137.4701475,-47.4762166,6.83,hd79039
Star,137.4748746,14.4567026,8.34,hd78660
Star,137.48432175,-44.17573078,7.82,hd79021
Star,137.48504805000002,-30.36528248,5.59,hd78922/Eps Pyx
Star,137.48813264999998,-52.08299346,6.19,hd79091
Star,137.48852625,-28.75555518,8.76,hd78921
Star,137.49192345,22.67748512,7.78,hd78622
Star,137.49951705,18.95413025,8.91,hd78658
Star,137.50614,-1.07465524,8.67,hd78777
Star,137.51107965,-21.41822359,8.23,hd78893
Star,137.5138497,7.52274308,7.77,hd78726
Star,137.51612085,60.19184075,8.99,hd78297
Star,137.52289545,-48.20640818,7.88,hd79071
Star,137.52573059999997,-49.28977223,7.02,hd79072
Star,137.52929369999998,42.94040568,8.79,hd78512
Star,137.5324443,-65.48965108,7.3,hd79337
Star,137.53578779999998,35.41282763,7.94,hd78573
Star,137.5431984,-16.86262441,6.98,hd78891
Star,137.5433259,-38.7481689,7.57,hd79019
Star,137.5482465,-52.6498775,8.05,hd79140
Star,137.55157499999999,-71.97886653,8.38,hd79550
Star,137.55590355,54.97872899,7.77,hd78413
Star,137.5698546,-68.31922725,8.63,hd79449
Star,137.57176754999998,-0.27293078,8.02,hd78825
Star,137.5747149,62.44682217,7.88,hd78296
Star,137.5751433,11.94235363,8.7,hd78776
Star,137.57585565,52.38492505,7.84,hd78449
Star,137.58250275,-11.61667873,8.43,hd78902
Star,137.58529695,-0.05314263,8.2,hd78824
Star,137.58544815,69.79015987,8.79,hd78028
Star,137.5869018,21.99640459,6.04,hd78715/Cnc
Star,137.58719805,-6.15970639,7.46,hd78851
Star,137.5936743,-72.18583922,8.84,hd79593
Star,137.59591755,-23.17670877,6.53,hd78955
Star,137.59802565,67.13423886,4.8,hd78154/Sig UMa
Star,137.60336565,-14.90016932,7.81,hd78920
Star,137.6064447,59.25464484,8.35,hd78364
Star,137.6075253,-3.77795832,8.79,hd78871
Star,137.6154756,15.58679162,8.53,hd78771
Star,137.6190432,-26.28687583,7.48,hd78985
Star,137.62265625,-53.88451918,8.52,hd299878
Star,137.6248653,21.67136463,7.64,hd78749
Star,137.63334375,-3.42658192,7.66,hd78889
Star,137.63410274999998,-42.1534286,8.87,hd79069
Star,137.6353275,29.07032768,8.12,hd78713
Star,137.63795985,-28.18403039,8.74,hd79016
Star,137.63840385,-36.84453154,7.49,hd79060
Star,137.64601994999998,-16.97245474,8.05,hd78954
Star,137.65039575,1.08667217,8.0,hd78870
Star,137.6575794,-35.35824505,8.9,hd79058
Star,137.66168925,30.9632192,6.04,hd78712
Star,137.66625284999998,-26.75021061,8.53,hd79015
Star,137.67051225,-45.57663956,8.56,hd79134
Star,137.67124665,72.25418797,8.12,hd77993
Star,137.67149625,-83.74151272,7.57,hd81103
Star,137.67510765,-53.04583465,7.76,hd79206
Star,137.67754965,14.25891018,8.99,hd78823
Star,137.6902872,38.34554963,8.08,hd78698
Star,137.69111460000002,-39.55236388,8.8,hd79100
Star,137.7006117,-17.80573421,8.0,hd78998
Star,137.7019641,-79.35863568,7.86,hd80257
Star,137.7129198,39.78778126,8.04,hd78697
Star,137.72206935,18.88866854,8.09,hd78849
Star,137.7288798,63.51378087,4.67,hd78362/Tau UMa
Star,137.72933565,-15.45940743,7.95,hd78997
Star,137.7379269,-12.65528596,8.17,hd78996
Star,137.7404532,-43.26740367,7.02,hd79154
Star,137.7421053,-58.96693014,3.43,hd79351
Star,137.74551015,67.46516659,7.71,hd78274
Star,137.75561475,-36.10496236,8.15,hd79112
Star,137.75996264999998,71.3643365,7.02,hd78103
Star,137.76834405,-44.86791223,4.99,hd79186
Star,137.76847859999998,-41.24548997,8.56,hd79153
Star,137.76974099999998,-1.54925125,8.22,hd78971
Star,137.7713655,84.69830602,8.39,hd75993
Star,137.7769017,73.0062893,8.75,hd78048
Star,137.77737795000002,-51.63516194,8.83,hd79257
Star,137.78129009999998,-43.26989094,7.88,hd79185
Star,137.78144279999998,-49.7254482,8.59,hd79232
Star,137.78463315,-58.33151367,8.41,hd79368
Star,137.78831535,-52.11102906,8.34,hd79278
Star,137.80303185,80.8289461,6.37,hd77246
Star,137.81986605,-62.31701587,3.96,hd79447
Star,137.82007425,79.83768606,8.85,hd77441
Star,137.8241304,-14.94740097,8.0,hd79047
Star,137.8275498,40.30042664,7.63,hd78769
Star,137.8411161,25.41996974,8.0,hd78887
Star,137.856426,12.89108529,8.43,hd78968
Star,137.859105,-35.74778722,7.38,hd79183
Star,137.86197945,8.97604903,6.98,hd78969
Star,137.8658409,36.74323958,8.82,hd78822
Star,137.87188289999997,0.29131306,6.78,hd79011
Star,137.8800363,-28.42777663,7.85,hd79149
Star,137.88315899999998,-41.60395416,7.6,hd79226
Star,137.88454875,-57.61899217,7.57,hd79420
Star,137.88634844999999,-57.96842286,6.59,hd79421
Star,137.88912075000002,-46.58392947,5.78,hd79275
Star,137.89743825,-11.47989956,8.22,hd79082
Star,137.90159445,3.77866382,8.82,hd79032
Star,137.9077842,-54.03705141,6.73,hd79387
Star,137.9206128,-39.25887079,6.05,hd79241
Star,137.9251137,-50.9170855,7.76,hd79350
Star,137.92943325000002,-48.77322485,8.51,hd79349
Star,137.9385021,20.42745313,8.65,hd78982
Star,137.9436852,44.82411536,7.22,hd78803
Star,137.9449593,-3.14355469,8.32,hd79081
Star,137.94931380000003,-69.2034008,7.45,hd79743
Star,137.9605191,-65.19239989,8.14,hd79606
Star,137.96182035,-28.31492483,7.1,hd79202
Star,137.96381055,-6.97956469,7.59,hd79097
Star,137.96400674999998,-2.23527323,8.87,hd79080
Star,137.96444400000001,-58.79516702,8.17,hd79476
Star,137.97048885,-45.23476469,7.98,hd79332
Star,137.97555645,69.04316554,8.18,hd78361
Star,137.9799456,35.48217531,7.54,hd78917
Star,137.9820468,5.46865324,6.34,hd79066
Star,137.9822031,-44.18928862,8.91,hd79331
Star,137.9844273,50.43990905,6.69,hd78792
Star,137.9872179,18.04416969,6.87,hd79009
Star,137.98811550000002,-67.72171722,7.24,hd79719
Star,137.98924499999998,28.87157651,7.88,hd78967
Star,137.99487885,-19.74774055,5.72,hd79181
Star,138.0029241,45.50895484,8.67,hd78847
Star,138.00391725,-4.55523639,7.55,hd79129
Star,138.00711915,3.14960739,8.34,hd79079
Star,138.01454850000002,-53.96211821,7.74,hd79446
Star,138.05110815,-76.66292167,6.13,hd80194
Star,138.05379449999998,3.86698952,6.14,hd79108
Star,138.05788065000002,-45.8484249,6.66,hd79403
Star,138.0600837,-74.85880175,8.55,hd80098
Star,138.07443945,14.99544127,6.49,hd79096/Pi Cnc
Star,138.07760475,-11.07892613,7.92,hd79194
Star,138.08374500000002,-31.91107672,8.49,hd79293
Star,138.0863391,30.29993324,8.68,hd79007
Star,138.09123945,-28.94764419,6.76,hd79290
Star,138.09489885,-62.91601624,8.25,hd79655
Star,138.1053723,-6.93059006,7.52,hd79179
Star,138.1059126,-81.76861094,7.49,hd80913
Star,138.1063329,-25.60087933,7.14,hd79267
Star,138.10856174999998,-7.10987965,6.1,hd79193/Hya
Star,138.11469015,-42.95062489,8.58,hd79401
Star,138.11542125,58.71155512,7.59,hd78768
Star,138.11779155000002,49.20691336,7.65,hd78899
Star,138.11903625000002,-10.72764748,8.48,hd79219
Star,138.12725460000001,-43.61329176,5.56,hd79416
Star,138.1306056,-35.6842084,8.04,hd79362
Star,138.13298355,-72.79659925,8.04,hd80020
Star,138.13301865,-40.5315647,8.67,hd79400
Star,138.1442025,-11.4946687,8.31,hd79237
Star,138.15614835,33.60018184,8.25,hd79045
Star,138.1581891,-31.52931868,8.57,hd79361
Star,138.1671321,16.52496214,7.75,hd79127
Star,138.16806044999998,-65.7278341,7.88,hd311201
Star,138.17233245,-3.03299818,7.1,hd79218
Star,138.17724435,20.67360751,8.43,hd79126
Star,138.19138665,61.67572841,7.37,hd78767
Star,138.19798365,61.68186919,7.78,hd78766
Star,138.19828769999998,16.63033321,8.17,hd79145
Star,138.1983354,-16.79956786,8.48,hd79289
Star,138.2096718,56.94187917,7.03,hd78865
Star,138.21097155,-60.91681495,6.36,hd79699
Star,138.2137812,-31.82340528,8.63,hd79381
Star,138.22669034999998,17.47685902,8.71,hd79160
Star,138.2309457,40.3852011,8.62,hd79044
Star,138.23176995,-59.41396656,5.54,hd79698
Star,138.23405925,-31.06609574,7.14,hd79413
Star,138.2353962,10.6694317,8.07,hd79191
Star,138.23868195,-15.41934647,7.44,hd79308
Star,138.2426466,45.65854553,8.54,hd79006
Star,138.24693975,55.37836554,7.81,hd78937
Star,138.25030785,-8.69556585,8.42,hd79286
Star,138.26032875,-7.55502278,8.84,hd79285
Star,138.26592134999999,-29.37817676,8.32,hd79412
Star,138.2764623,40.88662986,8.43,hd79065
Star,138.2862615,-53.50482611,7.27,hd79625
Star,138.3010032,-69.71747245,1.67,hd80007/Bet Car
Star,138.3245187,-52.18173125,8.2,hd79624
Star,138.32662215,85.55772149,7.89,hd75797
Star,138.32781495,-42.27344152,6.27,hd79524
Star,138.32871435,-53.98368026,7.99,hd79670
Star,138.336396,-24.62656818,7.6,hd79433
Star,138.33820035,65.72050255,7.61,hd78765
Star,138.3383949,3.35824333,8.43,hd79306
Star,138.3397245,-29.66442214,6.38,hd79456
Star,138.34532850000002,5.81552898,7.31,hd79283
Star,138.34902194999998,48.41052652,8.81,hd79043
Star,138.34962135,10.30616141,7.77,hd79264
Star,138.35253795,-60.1834586,7.74,hd79779
Star,138.35338455,3.82458853,7.23,hd79320
Star,138.35559285,35.10603035,8.53,hd79144
Star,138.3575943,-38.61643569,6.31,hd79523
Star,138.35950169999998,25.43995124,8.05,hd79200
Star,138.37585485,-64.1979812,8.12,hd79865
Star,138.3795231,-14.29649473,8.66,hd79397
Star,138.37981155,-49.09445591,6.61,hd79622
Star,138.38795865,24.29325825,7.64,hd79214
Star,138.38973705,-32.4039839,8.84,hd79486
Star,138.39364695,-47.33843989,5.92,hd79621
Star,138.4046469,-75.59033685,7.71,hd80364
Star,138.40529625,21.28323198,6.48,hd79248
Star,138.40802385,-61.22500659,8.44,hd79836
Star,138.4115841,46.99039412,7.54,hd79107
Star,138.41445255,-71.61786381,7.79,hd80160
Star,138.42384705,69.93853574,7.57,hd78656
Star,138.42436455,62.76744618,8.15,hd78915
Star,138.4248312,25.25443456,8.67,hd79235
Star,138.425679,65.79683058,7.48,hd78820
Star,138.42679425,-28.3052045,7.41,hd79505
Star,138.43151865000002,43.82784955,8.81,hd79143
Star,138.4333098,7.602472,8.48,hd79341
Star,138.4364688,-42.31026974,8.01,hd79601
Star,138.43836855,69.97984677,8.68,hd78696
Star,138.44512275,-24.90379027,8.55,hd79485
Star,138.44708835,-20.22901381,8.04,hd79483
Star,138.44730794999998,-22.86974514,7.39,hd79484
Star,138.44798625,-28.09009722,7.94,hd79522
Star,138.4509579,43.21791261,5.3,hd79158/Lyn
Star,138.4520811,75.27932732,7.55,hd78374
Star,138.45558795,-19.97986677,8.91,hd79482
Star,138.4586853,14.21089481,8.56,hd79319
Star,138.466416,-61.27980051,6.99,hd79864
Star,138.46931625,-0.18707296,7.73,hd79410
Star,138.47639685,-36.36492476,8.51,hd79584
Star,138.47724914999998,2.86288289,7.0,hd79395
Star,138.50017545,-64.19716979,8.9,hd79966
Star,138.5128923,-14.69480209,6.46,hd79481
Star,138.5135376,71.65592451,6.52,hd78633
Star,138.52413345,-50.60900254,8.46,hd79761
Star,138.52870529999998,-60.53539635,7.45,hd79905
Star,138.5289735,-56.09273323,8.32,hd79835
Star,138.5336352,-42.46753086,8.03,hd79668
Star,138.53393805,-28.11734103,7.92,hd79569
Star,138.53429085,-44.14585354,5.85,hd79694
Star,138.53429535,-68.91746315,7.3,hd80128
Star,138.5379255,25.29227359,8.28,hd79318
Star,138.5393541,-21.77872772,8.92,hd79535
Star,138.54445905,-63.69327265,7.91,hd79985
Star,138.5444814,-50.34869468,8.89,hd79774
Star,138.5458863,-45.06649247,8.51,hd79736
Star,138.54675525,-50.34172577,8.95,hd79775
Star,138.55330035,65.91786884,8.7,hd78914
Star,138.56063294999998,33.81709344,8.3,hd79282
Star,138.56378940000002,-33.51584252,7.95,hd79614
Star,138.5660442,18.25769554,8.71,hd79374
Star,138.5751024,-55.56970109,5.26,hd79846
Star,138.57941474999998,33.48912372,8.37,hd79317
Star,138.5856297,61.42339501,5.18,hd79028/UMa
Star,138.58936845,-32.55684701,6.61,hd79613
Star,138.59080515,2.31502422,3.89,hd79469/The Hya
Star,138.59210265,-47.41888352,8.68,hd79792
Star,138.5927172,-18.67515322,7.65,hd79568
Star,138.5948937,-65.05396982,7.04,hd80060
Star,138.59791274999998,29.94478455,8.05,hd79340
Star,138.60112214999998,52.6879927,7.64,hd79210
Star,138.60210315,-43.22752192,5.24,hd79735
Star,138.60706334999998,11.60032143,8.49,hd79453
Star,138.60913005,52.68797118,7.7,hd79211
Star,138.60938879999998,-19.99957941,8.82,hd79581
Star,138.6127593,-29.80611299,8.66,hd79643
Star,138.61606635,25.01163951,6.92,hd79373
Star,138.61889879999998,-33.42361432,7.98,hd79664
Star,138.61928025,-59.96645882,8.07,hd79948
Star,138.63204435,-5.49659798,8.2,hd79521
Star,138.63714149999998,-63.86405423,8.72,hd80059
Star,138.6416757,-41.89249549,7.55,hd79758
Star,138.64199399999998,-25.97290381,8.72,hd79641
Star,138.64493805,-75.29512024,8.64,hd80490
Star,138.6454278,-84.62337867,7.86,hd82025
Star,138.64952864999998,27.78387709,8.62,hd79394
Star,138.65208,-43.94498453,8.46,hd79789
Star,138.6563595,-37.71273684,8.19,hd79757
Star,138.6708165,11.4968157,7.88,hd79479
Star,138.6736626,-23.95115491,8.78,hd79640
Star,138.6767307,-68.28397379,8.97,hd80214
Star,138.68223765000002,-43.46491168,6.8,hd79810
Star,138.68382585,-4.5430944,7.8,hd79567
Star,138.69045825,-52.29707361,8.74,hd79885
Star,138.6933798,-35.96197283,7.28,hd79755
Star,138.6977892,-55.64093606,7.16,hd79946
Star,138.6985263,-33.6823564,8.65,hd79732
Star,138.7123269,-22.27976831,8.05,hd79662
Star,138.71424765,4.21067897,7.85,hd79556
Star,138.7151253,55.62027021,7.57,hd79190
Star,138.71662515,-1.58709449,6.97,hd79566
Star,138.71973855,22.71184604,8.13,hd79468
Star,138.7210788,-8.75792187,7.27,hd79597
Star,138.72371174999998,46.65254884,8.88,hd79302
Star,138.7238523,4.44289009,7.91,hd79555
Star,138.73819125,-37.60236629,5.85,hd79807
Star,138.74088719999997,16.0046275,8.3,hd79499
Star,138.74128665,-33.06697066,7.4,hd79769
Star,138.74147745000002,38.60913277,6.75,hd79392
Star,138.7431858,-22.79916727,7.95,hd79691
Star,138.7532955,-40.27323608,8.55,hd79829
Star,138.75731955,-20.12027839,7.31,hd79709
Star,138.76562625,-30.36711687,7.71,hd79768
Star,138.76627695,-48.50376706,8.87,hd79901
Star,138.77330295000002,53.48975427,8.36,hd79247
Star,138.7733547,-3.78241945,8.98,hd79610
Star,138.7760955,-43.43260195,8.67,hd79860
Star,138.78268830000002,-53.31958824,7.8,hd79982
Star,138.78571649999998,55.4418824,8.89,hd79246
Star,138.7881429,37.06018571,7.91,hd79424
Star,138.78835215,2.08363367,7.61,hd79578
